timestamp,acceleration_x,acceleration_y,acceleration_z,attitude_pitch,attitude_roll,attitude_yaw,gravity_x,gravity_y,gravity_z,rotation_x,rotation_y,rotation_z
0.20,-0.041016027331352234,0.042195454239845276,-0.017334580421447754,0.15170920570048843,0.16162431506874195,-0.01231016727709667,0.15907324850559235,-0.1511279195547104,-0.9756311178207397,-0.08213070780038834,-0.05959481745958328,0.18756452202796936
0.40,0.5038942098617554,-0.6930976510047913,0.7316685914993286,-0.25920782504049317,0.13389986069440074,0.137021369784403,0.12904030084609985,0.2563149333000183,-0.9579411745071411,-8.715442657470703,-1.683835744857788,0.6021628379821777
0.60,2.1629037857055664,-0.18800538778305054,-0.04174032807350159,-0.5626551523432324,1.078520426071331,1.7090587365955194,0.7454060912132263,0.5334339141845703,-0.3997725546360016,-5.663413047790527,0.8389419913291931,8.597394943237305
0.80,1.233816146850586,1.148974061012268,0.8815953135490417,-0.8554018102336756,0.6175216471552174,-2.930202436559575,0.3797856271266937,0.7548345327377319,-0.5347781777381897,-5.52235746383667,-5.482922077178955,-3.993972063064575
1.00,0.9568525552749634,-0.44014257192611694,1.9558862447738647,-0.6247789798110108,-1.39199124761017,1.291240722699076,-0.7981610894203186,0.5849180221557617,-0.1442558914422989,-1.5672643184661865,4.233997821807861,-3.8657262325286865
1.20,1.170741319656372,-0.8400557041168213,1.1711090803146362,-0.3554267048502793,-0.5801591973741598,0.7752747139204365,-0.5138962268829346,0.3479904234409332,-0.784100353717804,-4.4426589012146,4.8031005859375,-0.8701653480529785
1.40,2.5927300453186035,0.7172001600265503,0.4484589099884033,-1.318092792361696,1.0563742888977226,1.8769027845550488,0.21766430139541626,0.9682400226593018,-0.12301923334598541,-6.433020114898682,-0.409731388092041,4.218266487121582
1.60,1.2093825340270996,0.7839277386665344,0.6410782337188721,-0.6571115003442359,1.7541604118391552,-2.733882098117374,0.778486967086792,0.6108323931694031,0.14436818659305573,-5.198190689086914,-7.158787727355957,-1.0959007740020752
1.80,0.6744634509086609,-0.4935758709907532,0.5433157682418823,-1.2046976226773183,1.8967044473581176,-1.2919309062235147,0.3391321897506714,0.9337310194969177,0.1146128699183464,-2.809299945831299,-3.7173779010772705,-4.436806678771973
2.00,0.30346277356147766,-0.06994783878326416,0.49036073684692383,-0.9525258149025176,-2.521519088211527,0.8203748919463676,-0.33681851625442505,0.8148821592330933,0.471721351146698,-0.3813445270061493,1.7764873504638672,-2.4062514305114746
2.20,0.5980446338653564,0.3178309202194214,0.8397250175476074,-0.6016877399477615,-1.8356755111636192,1.0497339965339685,-0.7956307530403137,0.5660346150398254,0.21581710875034332,-0.05404986813664436,3.8850183486938477,-2.378401041030884
2.40,1.124255657196045,-0.13737206161022186,0.7340266108512878,-0.14710315948570513,-0.988937174987201,0.9712196902372117,-0.8264194130897522,0.14657320082187653,-0.5436425805091858,-1.6249876022338867,3.8275575637817383,-2.8217287063598633
2.60,0.7592703104019165,-0.7542770504951477,0.5724300742149353,-0.5404606894810622,-0.2989515602635909,0.7145757338790505,-0.2525412440299988,0.5145310759544373,-0.8194392919540405,-4.837518692016602,4.107802867889404,0.45148271322250366
2.80,1.2896645069122314,0.8826494812965393,-0.2699000835418701,-1.1765181328316576,1.126369114649591,1.9262816427465672,0.3468254506587982,0.9232740998268127,-0.16515839099884033,-3.625502824783325,0.009336113929748535,3.931086778640747
3.00,0.9379588961601257,0.4181255102157593,0.33693087100982666,-0.7100433623664686,1.7197404316200664,-2.7846697032986003,0.7499380111694336,0.6518666744232178,0.11253222823143005,-5.45241117477417,-5.465048313140869,-1.1171410083770752
3.20,0.618493378162384,0.07412737607955933,0.5615179538726807,-1.109193535132998,2.3457759674728442,-0.8958062423081324,0.31819796562194824,0.8953397870063782,0.3116357922554016,-3.8063931465148926,-2.540191888809204,-4.672698974609375
3.40,0.5529195070266724,0.016643226146697998,0.8447492122650146,-0.901601267909435,-2.394892106281429,0.7651587183313172,-0.42135825753211975,0.7843212485313416,0.4552997946739197,0.529780924320221,2.4862029552459717,-3.145341157913208
