timestamp,acceleration_x,acceleration_y,acceleration_z,attitude_pitch,attitude_roll,attitude_yaw,gravity_x,gravity_y,gravity_z,rotation_x,rotation_y,rotation_z
0.20,0.09929437190294266,-0.009256720542907715,-0.016413629055023193,0.41751738301535435,-0.044774078017099435,0.009486683076812052,-0.04091424122452736,-0.4054923355579376,-0.9131823182106018,0.02069137990474701,-0.059947751462459564,0.17138028144836426
0.40,-0.04603585600852966,-0.009627044200897217,0.017156600952148438,0.4292284603977696,-0.0609528234771271,0.0256062282092559,-0.05538930371403694,-0.4161693751811981,-0.9075985550880432,0.026428528130054474,-0.013627857901155949,0.01434293482452631
0.60,0.35193583369255066,-0.23049142956733704,0.25920557975769043,0.266993045228959,-0.10583019339407296,0.11041040821061184,-0.10189003497362137,-0.2638322114944458,-0.9591720104217529,-5.527382850646973,0.9967008829116821,2.0272462368011475
0.80,-0.6775325536727905,0.4283905029296875,0.17613112926483154,-1.2139744710152844,-1.5851719573120016,-1.4408687733677423,-0.34926190972328186,0.9370116591453552,0.0050212061032652855,-3.260819435119629,3.0172321796417236,-1.5371155738830566
1.00,-0.246224045753479,-0.11002150177955627,0.0340731143951416,-0.48182801169976225,-0.4116594020039177,-0.2919036767811298,-0.354575514793396,0.46339982748031616,-0.8121187090873718,0.8136242628097534,-1.9831253290176392,0.7222235202789307
1.20,0.23522114753723145,0.4308295249938965,-0.40819627046585083,-0.5797421082898038,-0.6784338593676602,-0.3796352497730442,-0.5250312685966492,0.5478082299232483,-0.6513434648513794,-2.1151721477508545,2.05043625831604,0.17791728675365448
1.40,-0.8024828433990479,0.6354842782020569,-1.5769157409667969,-1.5085055555760372,1.681757933679114,1.483151076955568,0.06186697259545326,0.9980605840682983,0.006893172860145569,6.854807376861572,1.193329095840454,0.8003262877464294
1.60,-0.3403591513633728,-0.943343997001648,0.36111193895339966,0.5395479688105629,0.42224167349086195,-0.1641392654984983,0.3515895903110504,-0.5137482285499573,-0.7825902700424194,3.4161570072174072,3.828648328781128,1.7919673919677734
1.80,0.47415944933891296,0.5843573808670044,-0.5006593465805054,1.354179843114287,0.7422968316390964,0.05787751578288496,0.1452864110469818,-0.9766302704811096,-0.1583830863237381,1.1310997009277344,1.9444304704666138,1.776319980621338
2.00,0.13542252779006958,0.004510402679443359,-0.05140972137451172,1.4187165613271204,-0.4761827624477425,1.4817139665782506,-0.0694434866309166,-0.9884581565856934,-0.13464078307151794,0.06560442596673965,0.17961376905441284,0.3927461504936218
2.20,0.12455622851848602,-0.25990134477615356,-0.10094785690307617,1.3638833362477718,-1.3874063432048298,2.4177312708366676,-0.20199449360370636,-0.9786697626113892,-0.03746471181511879,0.711946427822113,-0.031566910445690155,1.2656878232955933
2.40,0.2213296890258789,0.10783898830413818,-0.0391610786318779,1.0474266133513246,-1.7126377849272267,2.7247011641919694,-0.49478238821029663,-0.8661398887634277,0.07065512984991074,0.03239477425813675,-0.35719379782676697,1.653796911239624
2.60,0.12686681747436523,0.01882326602935791,-0.02369976043701172,0.7830843123732949,-1.7920945429668282,2.736791913835443,-0.691457211971283,-0.7054687738418579,0.15556609630584717,0.23034384846687317,-0.3564012050628662,1.207100510597229
2.80,0.08844870328903198,0.09072571992874146,-0.003777042031288147,0.5794437816604102,-1.8594524513615356,2.731526731005353,-0.8021478652954102,-0.547558605670929,0.2381976693868637,0.03978967294096947,-0.3217056691646576,0.869321346282959
3.00,0.04949057102203369,-0.04872676730155945,0.016250908374786377,0.43547265824780484,-1.8845719368805638,2.6916753811090004,-0.8624023795127869,-0.42183899879455566,0.2798457741737366,0.1892397105693817,-0.16816383600234985,0.7163186073303223
